x_m,y_m,elevation_m,x_ft,y_ft,elevation_ft,acquisition_date_start,acquisition_date_end,acquisition_date_mid,decimal_year,survey_title,inport_id,source_file
194001.6256,554754.4831,1.9634,636487.0,1820057.0,6.4414,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1317013tR0_C0_clipped.tif
194003.4544,554754.4831,1.702,636493.0,1820057.0,5.584,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1317013tR0_C0_clipped.tif
194005.2832,554754.4831,1.4263,636499.0,1820057.0,4.6795,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1317013tR0_C0_clipped.tif
194007.112,554754.4831,1.1266,636505.0,1820057.0,3.6962,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1317013tR0_C0_clipped.tif
194008.9408,554754.4831,0.933,636511.0,1820057.0,3.061,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1317013tR0_C0_clipped.tif
193972.3647,554752.6543,4.3866,636391.0,1820051.0,14.3917,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1317013tR0_C0_clipped.tif
193974.1935,554752.6543,4.4519,636397.0,1820051.0,14.606,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1317013tR0_C0_clipped.tif
193976.0224,554752.6543,4.461,636403.0,1820051.0,14.6357,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1317013tR0_C0_clipped.tif
193977.8512,554752.6543,4.3699,636409.0,1820051.0,14.337,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1317013tR0_C0_clipped.tif
193979.68,554752.6543,4.2826,636415.0,1820051.0,14.0506,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1317013tR0_C0_clipped.tif
193981.5088,554752.6543,4.2586,636421.0,1820051.0,13.9717,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1317013tR0_C0_clipped.tif
193983.3376,554752.6543,4.1186,636427.0,1820051.0,13.5125,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1317013tR0_C0_clipped.tif
