source_file,job_name,point_id,datetime_local,datetime_utc,latitude_dd,longitude_dd,ellipsoidal_elev_m,northing_m,easting_m,elevation_m,nor_min,nor_max,nor_avg,nor_sd,eas_min,eas_max,eas_avg,eas_sd,elv_min,elv_max,elv_avg,elv_sd,nrms_avg,nrms_sd,nrms_min,nrms_max,erms_avg,erms_sd,erms_min,erms_max,hrms_avg,hrms_sd,hrms_min,hrms_max,vrms_avg,vrms_sd,vrms_min,vrms_max,hdop_avg,hdop_min,hdop_max,vdop_avg,vdop_min,vdop_max,pdop_avg,pdop_min,pdop_max,age_avg,age_min,age_max,sats_avg,sats_min,sats_max,fix_hrms,fix_vrms,fix_status,fix_sats,fix_age,fix_pdop,fix_hdop,fix_vdop,fix_tdop,fix_gdop,fix_nrms,fix_erms,valid_readings_xy,valid_readings_z,g1_base_point,g1_dx,g1_dy,g1_dz,g2_vx,g2_vy,g2_vz,g3_xy,g3_xz,g3_yz,base_lat,base_lon,base_elev,rover_hr_m,projection,equipment,geoid_file,rtk_method
BICENP_15-2-2026 (TDS).rw5,15-2-2026 BICENP 9AM,122,2026-02-15 09:36:57,2026-02-15 14:37:07,29.202006846457,-81.03402153551,-24.302877,554593.4542,194059.4668,2.1687,554593.443,554593.4583,554593.4542,0.0053,194059.4461,194059.4815,194059.4668,0.0107,2.1658,2.1721,2.1687,0.0019,0.009,0.0,0.009,0.009,0.0082,0.0004,0.008,0.009,0.0122,0.0002,0.012,0.0126,0.0255,0.0004,0.0252,0.0263,0.7752,0.7752,0.7752,1.7774,1.7767,1.7781,1.9391,1.9385,1.9397,1.0,1.0,1.0,13,13,13,0.012,0.025,FIXED,13,1.0,1.94,0.775,1.778,1.276,2.322,0.009,0.008,6,6,0000_BASE_1,4236.28802,2906.96224,3932.58037,9.225e-05,0.00046896,0.00023792,-0.00010038,5.736e-05,-0.0002527,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BICENP_15-2-2026 (TDS).rw5,15-2-2026 BICENP 9AM,123,2026-02-15 09:38:45,2026-02-15 14:39:01,29.202006876996,-81.0339844396,-24.763252,554593.4584,194069.4738,1.7083,554593.4517,554593.4625,554593.4584,0.0039,194069.4691,194069.4763,194069.4738,0.0025,1.7044,1.7123,1.7083,0.0029,0.0072,0.0004,0.007,0.008,0.007,0.0,0.007,0.007,0.0102,0.0001,0.0101,0.0104,0.0216,0.0002,0.0214,0.022,0.7743,0.7743,0.7743,1.8081,1.8074,1.8087,1.9669,1.9663,1.9675,0.8333,0.0,1.0,13,13,13,0.01,0.022,FIXED,13,0.0,1.967,0.774,1.809,1.294,2.355,0.008,0.007,6,6,0000_BASE_1,4246.11095,2908.91822,3932.363,6.572e-05,0.00033983,0.00016752,-7.309e-05,4.057e-05,-0.00018103,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BICENP_15-2-2026 (TDS).rw5,15-2-2026 BICENP 9AM,124,2026-02-15 09:41:22,2026-02-15 14:41:38,29.202006699008,-81.033947110956,-25.967632,554593.3983,194079.5436,0.504,554593.3864,554593.4099,554593.3983,0.0082,194079.5246,194079.5534,194079.5436,0.0098,0.4993,0.5064,0.504,0.0024,0.006,0.0,0.006,0.006,0.0058,0.0004,0.005,0.006,0.0081,0.0001,0.0079,0.0083,0.0175,0.0002,0.0171,0.0178,0.7734,0.7734,0.7734,1.847,1.8462,1.8476,2.0024,2.0017,2.0029,1.0,1.0,1.0,13,13,13,0.008,0.018,FIXED,13,1.0,2.003,0.773,1.848,1.317,2.397,0.006,0.006,6,6,0000_BASE_1,4255.90001,2911.4936,3931.72511,4.229e-05,0.00022373,0.00010519,-4.833e-05,2.551e-05,-0.00011652,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BICENP_15-2-2026 (TDS).rw5,15-2-2026 BICENP 9AM,125,2026-02-15 09:42:22,2026-02-15 14:42:38,29.201975600417,-81.033983905548,-24.336343,554583.829,194069.6129,2.1351,554583.8139,554583.8478,554583.829,0.0127,194069.5905,194069.6279,194069.6129,0.0125,2.1328,2.1405,2.1351,0.0025,0.007,0.0,0.007,0.007,0.007,0.0,0.007,0.007,0.01,0.0001,0.0098,0.0101,0.0215,0.0002,0.0212,0.0218,0.7731,0.7731,0.7731,1.8602,1.8597,1.861,2.0145,2.014,2.0152,1.0,1.0,1.0,13,13,13,0.01,0.022,FIXED,13,1.0,2.015,0.773,1.861,1.324,2.411,0.007,0.007,6,6,0000_BASE_1,4247.04424,2903.91194,3924.17752,6.404e-05,0.00033985,0.00015855,-7.414e-05,3.887e-05,-0.00017696,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BICENP_15-2-2026 (TDS).rw5,15-2-2026 BICENP 9AM,126,2026-02-15 09:43:42,2026-02-15 14:43:58,29.201975593049,-81.03394674061,-25.523199,554583.8215,194079.6385,0.9483,554583.8194,554583.823,554583.8215,0.0013,194079.6344,194079.6424,194079.6385,0.0031,0.9456,0.9531,0.9483,0.0024,0.008,0.0,0.008,0.008,0.008,0.0,0.008,0.008,0.0114,0.0003,0.011,0.0119,0.0246,0.0007,0.0239,0.0256,0.7729,0.7729,0.7729,1.8768,1.8762,1.8774,2.0297,2.0292,2.0303,0.6667,0.0,1.0,13,13,13,0.011,0.024,FIXED,13,1.0,2.03,0.773,1.877,1.333,2.429,0.008,0.008,6,6,0000_BASE_1,4256.78806,2906.49079,3923.59402,8.356e-05,0.00044804,0.00020515,-9.714e-05,4.983e-05,-0.00023094,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BICENP_15-2-2026 (TDS).rw5,15-2-2026 BICENP 9AM,127,2026-02-15 09:45:29,2026-02-15 14:45:44,29.201974130601,-81.033910094133,-26.562934,554583.3661,194089.524,-0.0915,554583.3516,554583.3876,554583.3661,0.0123,194089.5039,194089.5602,194089.524,0.0252,-0.0962,-0.0879,-0.0915,0.0027,0.008,0.0,0.008,0.008,0.0077,0.0005,0.007,0.008,0.0109,0.0002,0.0107,0.0113,0.0238,0.0004,0.0233,0.0245,0.7727,0.7727,0.7727,1.896,1.8955,1.8965,2.0474,2.047,2.0479,1.0,0.0,2.0,13,13,13,0.011,0.023,FIXED,13,1.0,2.048,0.773,1.897,1.343,2.449,0.008,0.007,6,6,0000_BASE_1,4266.44773,2908.70439,3922.69205,7.799e-05,0.0004216,0.00018725,-9.243e-05,4.611e-05,-0.00021389,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BICENP_15-2-2026 (TDS).rw5,15-2-2026 BICENP 9AM,128,2026-02-15 09:50:07,2026-02-15 14:50:23,29.201941830718,-81.0339840352,-24.39346,554573.4322,194069.5724,2.0778,554573.4264,554573.4371,554573.4322,0.0037,194069.5676,194069.576,194069.5724,0.003,2.0729,2.0858,2.0778,0.0042,0.008,0.0,0.008,0.008,0.008,0.0,0.008,0.008,0.0111,0.0,0.0111,0.0112,0.0246,0.0001,0.0245,0.0248,0.7732,0.7732,0.7732,1.9301,1.9298,1.9303,2.0792,2.0789,2.0794,1.0,1.0,1.0,13,13,13,0.011,0.025,FIXED,13,1.0,2.079,0.773,1.93,1.357,2.483,0.008,0.008,6,6,0000_BASE_1,4247.79354,2898.92312,3915.08573,8.269e-05,0.00045807,0.00019042,-0.00010153,4.734e-05,-0.00022549,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BICENP_15-2-2026 (TDS).rw5,15-2-2026 BICENP 9AM,129,2026-02-15 09:51:30,2026-02-15 14:51:46,29.201940740116,-81.033947244179,-25.265814,554573.0913,194079.497,1.2055,554573.0852,554573.0962,554573.0913,0.0033,194079.4876,194079.5057,194079.497,0.0054,1.197,1.2169,1.2055,0.0062,0.008,0.0,0.008,0.008,0.0072,0.0004,0.007,0.008,0.0106,0.0001,0.0105,0.0109,0.022,0.0003,0.0217,0.0226,0.6991,0.6991,0.6992,1.4695,1.469,1.4699,1.6273,1.6269,1.6277,1.0,1.0,1.0,14,14,14,0.011,0.022,FIXED,14,1.0,1.628,0.699,1.47,0.962,1.891,0.008,0.007,6,6,0000_BASE_1,4257.50571,2901.05404,3914.36558,6.528e-05,0.00036148,0.00017151,-6.138e-05,3.045e-05,-0.00018497,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BICENP_15-2-2026 (TDS).rw5,15-2-2026 BICENP 9AM,130,2026-02-15 09:53:09,2026-02-15 14:53:25,29.201941036938,-81.033911006682,-26.148399,554573.1776,194089.2725,0.3229,554573.1744,554573.1806,554573.1776,0.002,194089.2689,194089.2801,194089.2725,0.0037,0.3193,0.3258,0.3229,0.0023,0.0073,0.0005,0.007,0.008,0.007,0.0,0.007,0.007,0.0101,0.0002,0.0099,0.0104,0.0211,0.0004,0.0207,0.0216,0.6977,0.6977,0.6977,1.4839,1.4835,1.4843,1.6397,1.6394,1.6401,0.8333,0.0,1.0,14,14,14,0.01,0.021,FIXED,14,1.0,1.64,0.698,1.484,0.969,1.905,0.007,0.007,6,6,0000_BASE_1,4267.03644,2903.37735,3914.0128,5.958e-05,0.00033363,0.00015504,-5.658e-05,2.737e-05,-0.00016905,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BICENP_15-2-2026 (TDS).rw5,15-2-2026 BICENP 9AM,131,2026-02-15 09:54:21,2026-02-15 14:54:37,29.20190896568,-81.033910703652,-25.853003,554563.3036,194089.3492,0.6182,554563.2976,554563.3113,554563.3036,0.004,194089.3433,194089.3563,194089.3492,0.0038,0.6152,0.6204,0.6182,0.0019,0.009,0.0,0.009,0.009,0.0082,0.0004,0.008,0.009,0.0121,0.0001,0.0119,0.0123,0.0252,0.0002,0.025,0.0256,0.6967,0.6967,0.6968,1.4934,1.4932,1.4937,1.648,1.6477,1.6482,0.8333,0.0,1.0,14,14,14,0.012,0.025,FIXED,14,0.0,1.648,0.697,1.494,0.973,1.914,0.009,0.008,6,6,0000_BASE_1,4267.909,2898.35623,3905.54959,8.482e-05,0.0004794,0.00021885,-8.203e-05,3.884e-05,-0.00024112,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
