source_file,job_name,point_id,datetime_local,datetime_utc,latitude_dd,longitude_dd,ellipsoidal_elev_m,northing_m,easting_m,elevation_m,nor_min,nor_max,nor_avg,nor_sd,eas_min,eas_max,eas_avg,eas_sd,elv_min,elv_max,elv_avg,elv_sd,nrms_avg,nrms_sd,nrms_min,nrms_max,erms_avg,erms_sd,erms_min,erms_max,hrms_avg,hrms_sd,hrms_min,hrms_max,vrms_avg,vrms_sd,vrms_min,vrms_max,hdop_avg,hdop_min,hdop_max,vdop_avg,vdop_min,vdop_max,pdop_avg,pdop_min,pdop_max,age_avg,age_min,age_max,sats_avg,sats_min,sats_max,fix_hrms,fix_vrms,fix_status,fix_sats,fix_age,fix_pdop,fix_hdop,fix_vdop,fix_tdop,fix_gdop,fix_nrms,fix_erms,valid_readings_xy,valid_readings_z,g1_base_point,g1_dx,g1_dy,g1_dz,g2_vx,g2_vy,g2_vz,g3_xy,g3_xz,g3_yz,base_lat,base_lon,base_elev,rover_hr_m,projection,equipment,geoid_file,rtk_method
4-19-2026 BICENTP(TDS).rw5,4-19-2026 BICENTP,217,2026-04-19 17:26:42,2026-04-19 21:26:58,29.20197414698,-81.03387291892,-26.602472,554583.366,194099.5524,-0.131,554583.3537,554583.385,554583.366,0.0109,194099.5232,194099.5864,194099.5524,0.0225,-0.1396,-0.1267,-0.131,0.0041,0.0085,0.0005,0.008,0.009,0.0088,0.0004,0.008,0.009,0.0119,0.0002,0.0117,0.0122,0.019,0.0003,0.0186,0.0194,0.775,0.7626,0.7995,1.1477,1.1235,1.1953,1.3848,1.3579,1.438,1.0,1.0,1.0,15,15,16,0.012,0.019,FIXED,16,1.0,1.358,0.763,1.123,0.767,1.56,0.008,0.009,6,6,0000_BASE_1,4276.34913,2910.29924,3922.67708,7.385e-05,0.00025336,0.00017793,-1.893e-05,1.693e-05,-0.00014696,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
4-19-2026 BICENTP(TDS).rw5,4-19-2026 BICENTP,218,2026-04-19 17:27:10,2026-04-19 21:27:25,29.20197388087,-81.033835429694,-26.917075,554583.2788,194109.6655,-0.4456,554583.2739,554583.2836,554583.2788,0.0036,194109.658,194109.6777,194109.6655,0.0064,-0.4497,-0.4424,-0.4456,0.0025,0.0092,0.0004,0.009,0.01,0.0097,0.0005,0.009,0.01,0.0134,0.0002,0.0132,0.0138,0.0205,0.0003,0.0202,0.0211,0.7621,0.7621,0.7622,1.1202,1.1199,1.1207,1.3549,1.3546,1.3553,1.0,1.0,1.0,16,16,17,0.014,0.021,FIXED,17,1.0,1.355,0.762,1.12,0.765,1.556,0.01,0.01,6,6,0000_BASE_1,4286.30357,2912.10204,3922.45151,8.871e-05,0.00031302,0.00019789,-7.16e-06,3e-07,-0.00016208,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
4-19-2026 BICENTP(TDS).rw5,4-19-2026 BICENTP,219,2026-04-19 17:27:41,2026-04-19 21:27:57,29.201974738024,-81.033798830799,-27.03238,554583.5376,194119.5386,-0.5608,554583.4916,554583.5756,554583.5376,0.0285,194119.5237,194119.5649,194119.5386,0.0156,-0.5622,-0.559,-0.5608,0.001,0.01,0.0,0.01,0.01,0.01,0.0,0.01,0.01,0.0142,0.0001,0.0141,0.0144,0.0221,0.0002,0.022,0.0224,0.7834,0.7833,0.7834,1.1784,1.1778,1.179,1.4151,1.4145,1.4156,1.0,1.0,1.0,15,15,15,0.014,0.022,FIXED,15,1.0,1.415,0.783,1.178,0.836,1.643,0.01,0.01,6,6,0000_BASE_1,4296.02139,2913.86331,3922.62507,0.00010447,0.0003541,0.00023307,-2e-05,1.258e-05,-0.00019272,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
4-19-2026 BICENTP(TDS).rw5,4-19-2026 BICENTP,220,2026-04-19 17:28:54,2026-04-19 21:29:10,29.201941803816,-81.03376127383,-27.318761,554573.3927,194129.6647,-0.8474,554573.3448,554573.4186,554573.3927,0.023,194129.6433,194129.6877,194129.6647,0.0155,-0.8547,-0.8422,-0.8474,0.0049,0.0072,0.0004,0.007,0.008,0.0072,0.0004,0.007,0.008,0.0104,0.0002,0.0101,0.0108,0.0168,0.0005,0.0161,0.0176,0.7735,0.7599,0.8007,1.1332,1.106,1.1871,1.372,1.3418,1.4319,1.0,1.0,1.0,15,15,16,0.01,0.016,FIXED,15,1.0,1.432,0.801,1.187,0.849,1.665,0.007,0.007,6,6,0000_BASE_1,4306.76351,2910.7763,3913.64519,5.821e-05,0.00019173,0.0001394,-2.24e-05,2.102e-05,-0.00011503,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
4-19-2026 BICENTP(TDS).rw5,4-19-2026 BICENTP,221,2026-04-19 17:31:53,2026-04-19 21:32:09,29.201909434871,-81.033799640425,-27.159469,554563.4325,194119.3097,-0.6882,554563.4062,554563.4569,554563.4325,0.0169,194119.2738,194119.3919,194119.3097,0.0457,-0.6938,-0.6805,-0.6882,0.0044,0.009,0.0,0.009,0.009,0.0083,0.0005,0.008,0.009,0.0123,0.0004,0.012,0.0131,0.0186,0.001,0.0178,0.0206,0.7718,0.7562,0.8029,1.1133,1.0813,1.1767,1.3547,1.3194,1.4245,1.0,1.0,1.0,16,16,17,0.012,0.018,FIXED,17,1.0,1.319,0.756,1.081,0.743,1.514,0.009,0.008,6,6,0000_BASE_1,4297.31925,2904.20697,3905.03539,7.409e-05,0.00024292,0.0001814,-1.907e-05,1.731e-05,-0.00013725,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
4-19-2026 BICENTP(TDS).rw5,4-19-2026 BICENTP,222,2026-04-19 17:32:52,2026-04-19 21:33:08,29.201909466146,-81.033761541575,-27.394277,554563.4368,194129.5873,-0.923,554563.3885,554563.4611,554563.4368,0.027,194129.5565,194129.611,194129.5873,0.0234,-0.9245,-0.9214,-0.923,0.0012,0.0095,0.0005,0.009,0.01,0.009,0.0,0.009,0.009,0.0133,0.0002,0.0131,0.0135,0.0193,0.0002,0.0191,0.0198,0.755,0.755,0.7551,1.0736,1.0732,1.074,1.3125,1.3121,1.3129,1.0,1.0,1.0,16,16,17,0.013,0.019,FIXED,17,1.0,1.312,0.755,1.073,0.738,1.505,0.009,0.009,6,6,0000_BASE_1,4307.44,2906.01097,3904.92873,8.241e-05,0.00027848,0.00018912,-5.74e-06,-2.11e-06,-0.00014195,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
4-19-2026 BICENTP(TDS).rw5,4-19-2026 BICENTP,223,2026-04-19 17:33:23,2026-04-19 21:33:38,29.201876472267,-81.033761616664,-27.370534,554553.2788,194129.5618,-0.8994,554553.2037,554553.36,554553.2788,0.0518,194129.518,194129.6036,194129.5618,0.0351,-0.9062,-0.8948,-0.8994,0.0039,0.01,0.0,0.01,0.01,0.0092,0.0004,0.009,0.01,0.0133,0.0001,0.0132,0.0135,0.0193,0.0001,0.0192,0.0196,0.7545,0.7544,0.7545,1.0696,1.0691,1.07,1.3089,1.3084,1.3093,1.0,1.0,1.0,16,16,17,0.014,0.02,FIXED,17,1.0,1.308,0.754,1.069,0.736,1.501,0.01,0.009,6,6,0000_BASE_1,4308.19665,2901.07047,3896.08477,8.264e-05,0.00027723,0.00019099,-5.86e-06,-2.04e-06,-0.00014164,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
4-19-2026 BICENTP(TDS).rw5,4-19-2026 BICENTP,224,2026-04-19 17:35:51,2026-04-19 21:36:07,29.201844602564,-81.033761977235,-27.202869,554543.467,194129.4595,-0.7319,554543.458,554543.4749,554543.467,0.0066,194129.44,194129.4805,194129.4595,0.0136,-0.7385,-0.721,-0.7319,0.0075,0.0097,0.0005,0.009,0.01,0.009,0.0,0.009,0.009,0.0129,0.0003,0.0125,0.0132,0.0195,0.0007,0.0182,0.0203,0.7516,0.7515,0.7517,1.0492,1.0487,1.0497,1.2907,1.2902,1.2911,1.0,1.0,1.0,16,16,17,0.012,0.018,FIXED,17,1.0,1.29,0.752,1.049,0.724,1.479,0.009,0.009,6,6,0000_BASE_1,4308.87036,2896.1616,3887.61306,8.432e-05,0.00025152,0.00021071,-3.388e-05,3.457e-05,-0.00015387,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
4-19-2026 BICENTP(TDS).rw5,4-19-2026 BICENTP,225,2026-04-19 17:36:55,2026-04-19 21:37:09,29.201844443818,-81.033724992418,-27.331753,554543.413,194139.4365,-0.8608,554543.3751,554543.4274,554543.413,0.0173,194139.422,194139.4625,194139.4365,0.013,-0.8796,-0.7993,-0.8608,0.0277,0.0103,0.0005,0.01,0.011,0.01,0.0,0.01,0.01,0.0144,0.0001,0.0143,0.0146,0.0205,0.0001,0.0203,0.0207,0.7505,0.7504,0.7505,1.041,1.0404,1.0416,1.2833,1.2827,1.2838,1.0,1.0,1.0,16,16,16,0.014,0.021,FIXED,16,1.0,1.283,0.75,1.04,0.719,1.47,0.01,0.01,6,6,0000_BASE_1,4318.71304,2897.79938,3887.5073,9.559e-05,0.00030924,0.00022371,-9.67e-06,-5e-07,-0.0001585,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
4-19-2026 BICENTP(TDS).rw5,4-19-2026 BICENTP,226,2026-04-19 17:37:52,2026-04-19 21:38:08,29.201812016234,-81.033761325056,-27.057374,554533.4344,194129.6302,-0.5866,554533.4154,554533.4474,554533.4344,0.01,194129.5952,194129.6585,194129.6302,0.019,-0.5931,-0.5777,-0.5866,0.0053,0.0062,0.0004,0.006,0.007,0.007,0.0,0.007,0.007,0.0094,0.0002,0.0092,0.0099,0.0152,0.0003,0.0148,0.0157,0.7494,0.7493,0.7494,1.033,1.0324,1.0335,1.2762,1.2757,1.2766,1.0,1.0,1.0,16,16,16,0.009,0.015,FIXED,16,1.0,1.276,0.749,1.032,0.714,1.462,0.006,0.007,6,6,0000_BASE_1,4309.64755,2891.17857,3878.93663,5.738e-05,0.00015073,0.00011451,-3.886e-05,3.134e-05,-9.309e-05,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
4-19-2026 BICENTP(TDS).rw5,4-19-2026 BICENTP,227,2026-04-19 17:38:34,2026-04-19 21:38:50,29.201811972976,-81.033724752266,-27.24178,554533.416,194139.4962,-0.7709,554533.406,554533.4423,554533.416,0.0129,194139.4344,194139.5607,194139.4962,0.0468,-0.7789,-0.765,-0.7709,0.0058,0.007,0.0,0.007,0.007,0.0072,0.0004,0.007,0.008,0.0103,0.0002,0.0101,0.0107,0.0166,0.0003,0.0163,0.0172,0.7689,0.7485,0.8096,1.0682,1.0268,1.1505,1.3162,1.2707,1.4068,1.0,1.0,1.0,16,16,17,0.01,0.017,FIXED,16,1.0,1.271,0.749,1.027,0.711,1.456,0.007,0.007,6,6,0000_BASE_1,4319.55041,2892.89303,3878.83616,6.889e-05,0.00017645,0.00013733,-4.859e-05,3.882e-05,-0.00011205,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
4-19-2026 BICENTP(TDS).rw5,4-19-2026 BICENTP,228,2026-04-19 17:39:17,2026-04-19 21:39:32,29.201779752868,-81.033761442815,-26.931807,554523.5013,194129.5933,-0.4611,554523.4529,554523.5564,554523.5013,0.0396,194129.5692,194129.6136,194129.5933,0.0152,-0.4647,-0.4542,-0.4611,0.0034,0.007,0.0,0.007,0.007,0.0075,0.0005,0.007,0.008,0.0102,0.0003,0.0099,0.0108,0.0164,0.0004,0.0159,0.0172,0.8104,0.8103,0.8104,1.1476,1.1474,1.1478,1.4049,1.4047,1.405,1.0,1.0,1.0,17,17,17,0.01,0.016,FIXED,17,1.0,1.405,0.81,1.147,0.842,1.638,0.007,0.007,6,6,0000_BASE_1,4310.5697,2886.28642,3870.3401,6.727e-05,0.00016987,0.00013444,-4.809e-05,3.854e-05,-0.00010886,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
4-19-2026 BICENTP(TDS).rw5,4-19-2026 BICENTP,229,2026-04-19 17:40:00,2026-04-19 21:40:16,29.201779478143,-81.033724627256,-27.211487,554523.4116,194139.5247,-0.7408,554523.3992,554523.4299,554523.4116,0.0104,194139.5168,194139.5372,194139.5247,0.008,-0.7496,-0.7318,-0.7408,0.0058,0.008,0.0,0.008,0.008,0.0072,0.0004,0.007,0.008,0.0106,0.0002,0.0103,0.0109,0.0157,0.0004,0.0152,0.0162,0.747,0.747,0.7471,1.0158,1.0154,1.0162,1.2609,1.2605,1.2612,1.0,1.0,1.0,17,17,17,0.011,0.016,FIXED,17,1.0,1.261,0.747,1.015,0.704,1.444,0.008,0.007,6,6,0000_BASE_1,4320.34958,2888.02969,3870.12933,5.366e-05,0.00016362,0.00013992,-1.814e-05,1.64e-05,-9.809e-05,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
4-19-2026 BICENTP(TDS).rw5,4-19-2026 BICENTP,230,2026-04-19 17:40:40,2026-04-19 21:40:57,29.201780122556,-81.033688285994,-27.472127,554523.605,194149.3283,-1.0014,554523.5042,554523.6483,554523.605,0.0474,194149.2348,194149.4875,194149.3283,0.0864,-1.0137,-0.994,-1.0014,0.0062,0.008,0.0,0.008,0.008,0.007,0.0,0.007,0.007,0.0104,0.0002,0.0102,0.0107,0.015,0.0002,0.0148,0.0155,0.801,0.7464,0.812,1.12,1.0112,1.142,1.377,1.2568,1.4012,1.0,1.0,1.0,17,17,17,0.011,0.016,FIXED,17,1.0,1.401,0.812,1.142,0.841,1.634,0.008,0.007,6,6,0000_BASE_1,4329.98409,2889.87367,3870.17459,4.923e-05,0.00015459,0.00012999,-1.286e-05,1.022e-05,-8.886e-05,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
4-19-2026 BICENTP(TDS).rw5,4-19-2026 BICENTP,231,2026-04-19 17:41:23,2026-04-19 21:41:38,29.201746602399,-81.033724658093,-27.17936,554513.29,194139.5112,-0.7088,554513.2549,554513.3226,554513.29,0.0239,194139.4912,194139.5401,194139.5112,0.0181,-0.7192,-0.7019,-0.7088,0.0059,0.008,0.0,0.008,0.008,0.007,0.0,0.007,0.007,0.0108,0.0001,0.0106,0.011,0.0164,0.0002,0.0161,0.0167,0.9335,0.9333,0.9337,1.3708,1.3706,1.3709,1.6584,1.6584,1.6584,1.0,1.0,1.0,15,15,16,0.011,0.016,FIXED,15,1.0,1.658,0.934,1.371,1.105,1.993,0.008,0.007,6,6,0000_BASE_1,4321.11639,2883.10148,3861.32116,6.103e-05,0.00016979,0.00015681,-3.055e-05,3.13e-05,-0.0001117,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
4-19-2026 BICENTP(TDS).rw5,4-19-2026 BICENTP,232,2026-04-19 17:44:08,2026-04-19 21:44:24,29.20171433429,-81.0336871752,-27.411441,554503.3503,194149.6175,-0.941,554503.3191,554503.4116,554503.3503,0.0314,194149.5701,194149.6498,194149.6175,0.0283,-0.944,-0.9368,-0.941,0.0026,0.008,0.0,0.008,0.008,0.007,0.0,0.007,0.007,0.011,0.0002,0.0107,0.0114,0.0158,0.0004,0.0154,0.0165,0.8158,0.8158,0.8159,1.1272,1.127,1.1274,1.3915,1.3913,1.3916,1.0,1.0,1.0,16,16,16,0.011,0.016,FIXED,16,1.0,1.391,0.816,1.127,0.837,1.624,0.008,0.007,6,6,0000_BASE_1,4331.83057,2880.06401,3852.54661,5.576e-05,0.00016762,0.00014761,-1.818e-05,1.56e-05,-9.815e-05,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
4-19-2026 BICENTP(TDS).rw5,4-19-2026 BICENTP,233,2026-04-19 17:45:34,2026-04-19 21:45:50,29.201682582152,-81.03368760423,-27.54876,554493.5747,194149.4968,-1.0785,554493.5681,554493.5827,554493.5747,0.0052,194149.4371,194149.5181,194149.4968,0.0282,-1.0853,-1.0722,-1.0785,0.0044,0.008,0.0,0.008,0.008,0.007,0.0,0.007,0.007,0.0109,0.0002,0.0107,0.0112,0.0155,0.0002,0.0153,0.0159,0.8174,0.8173,0.8174,1.1211,1.1208,1.1214,1.3874,1.3872,1.3876,1.0,1.0,1.0,16,16,16,0.011,0.015,FIXED,16,1.0,1.387,0.817,1.121,0.835,1.619,0.008,0.007,6,6,0000_BASE_1,4332.39752,2875.45276,3844.01302,5.694e-05,0.00017116,0.00015301,-1.786e-05,1.503e-05,-9.912e-05,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
4-19-2026 BICENTP(TDS).rw5,4-19-2026 BICENTP,234,2026-04-19 17:46:36,2026-04-19 21:46:52,29.201649786334,-81.033687162259,-27.668099,554483.4776,194149.6108,-1.198,554483.4672,554483.4861,554483.4776,0.006,194149.5717,194149.6738,194149.6108,0.033,-1.2009,-1.1917,-1.198,0.0033,0.008,0.0,0.008,0.008,0.007,0.0,0.007,0.007,0.0105,0.0002,0.0103,0.011,0.0148,0.0003,0.0145,0.0154,0.8185,0.8184,0.8185,1.1165,1.1163,1.1168,1.3844,1.3842,1.3845,1.0,1.0,1.0,16,16,16,0.01,0.015,FIXED,16,1.0,1.384,0.819,1.116,0.834,1.616,0.008,0.007,6,6,0000_BASE_1,4333.31239,2870.6665,3835.09602,4.913e-05,0.00014846,0.00013228,-1.46e-05,1.188e-05,-8.41e-05,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
4-19-2026 BICENTP(TDS).rw5,4-19-2026 BICENTP,235,2026-04-19 17:55:46,2026-04-19 21:56:02,29.201942556893,-81.034020769226,-24.028227,554573.661,194059.6632,2.443,554573.604,554573.6909,554573.661,0.0289,194059.6497,194059.6911,194059.6632,0.0145,2.4385,2.4507,2.443,0.0037,0.0068,0.0004,0.006,0.007,0.005,0.0,0.005,0.005,0.0086,0.0001,0.0083,0.0088,0.0119,0.0002,0.0116,0.0122,0.8263,0.8263,0.8263,1.0754,1.0751,1.0757,1.3562,1.356,1.3564,1.0,1.0,1.0,16,16,17,0.008,0.012,FIXED,17,1.0,1.356,0.826,1.075,0.819,1.584,0.006,0.005,6,6,0000_BASE_1,4238.03641,2897.177,3915.45959,3.087e-05,0.00010078,8.45e-05,-1.058e-05,8.51e-06,-5.116e-05,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
4-19-2026 BICENTP(TDS).rw5,4-19-2026 BICENTP,236,2026-04-19 17:56:48,2026-04-19 21:57:04,29.201941392237,-81.03398380088,-24.732023,554573.2972,194069.6356,1.7393,554573.2441,554573.328,554573.2972,0.0288,194069.5621,194069.6909,194069.6356,0.0405,1.7334,1.7488,1.7393,0.0057,0.007,0.0,0.007,0.007,0.006,0.0,0.006,0.006,0.0095,0.0,0.0095,0.0096,0.0132,0.0001,0.0131,0.0133,0.7126,0.7125,0.7126,0.9281,0.928,0.9282,1.1701,1.17,1.1701,1.0,1.0,1.0,16,16,17,0.01,0.013,FIXED,17,1.0,1.17,0.713,0.928,0.704,1.366,0.007,0.006,6,6,0000_BASE_1,4247.8204,2899.15915,3914.80215,3.798e-05,0.00012322,0.00010348,-1.33e-05,1.052e-05,-6.223e-05,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
4-19-2026 BICENTP(TDS).rw5,4-19-2026 BICENTP,237,2026-04-19 17:57:24,2026-04-19 21:57:39,29.201941893553,-81.03394643915,-24.947178,554573.4463,194079.7144,1.5241,554573.4168,554573.4716,554573.4463,0.0199,194079.6986,194079.7254,194079.7144,0.0081,1.5219,1.5262,1.5241,0.0014,0.008,0.0,0.008,0.008,0.0067,0.0005,0.006,0.007,0.0102,0.0001,0.01,0.0103,0.0141,0.0001,0.0138,0.0142,0.8081,0.7127,0.8272,1.0445,0.9273,1.0683,1.3207,1.1695,1.3511,1.0,1.0,1.0,16,16,17,0.01,0.014,FIXED,16,1.0,1.351,0.827,1.068,0.816,1.578,0.008,0.007,6,6,0000_BASE_1,4257.73637,2900.98528,3914.83128,4.285e-05,0.00013888,0.00011928,-1.531e-05,1.249e-05,-7.089e-05,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.7+2512081519","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
