source_file,job_name,point_id,datetime_local,datetime_utc,latitude_dd,longitude_dd,ellipsoidal_elev_m,northing_m,easting_m,elevation_m,nor_min,nor_max,nor_avg,nor_sd,eas_min,eas_max,eas_avg,eas_sd,elv_min,elv_max,elv_avg,elv_sd,nrms_avg,nrms_sd,nrms_min,nrms_max,erms_avg,erms_sd,erms_min,erms_max,hrms_avg,hrms_sd,hrms_min,hrms_max,vrms_avg,vrms_sd,vrms_min,vrms_max,hdop_avg,hdop_min,hdop_max,vdop_avg,vdop_min,vdop_max,pdop_avg,pdop_min,pdop_max,age_avg,age_min,age_max,sats_avg,sats_min,sats_max,fix_hrms,fix_vrms,fix_status,fix_sats,fix_age,fix_pdop,fix_hdop,fix_vdop,fix_tdop,fix_gdop,fix_nrms,fix_erms,valid_readings_xy,valid_readings_z,g1_base_point,g1_dx,g1_dy,g1_dz,g2_vx,g2_vy,g2_vz,g3_xy,g3_xz,g3_yz,base_lat,base_lon,base_elev,rover_hr_m,projection,equipment,geoid_file,rtk_method
BASS_12-12-2025(TDS).rw5,BASS-2025-12-12,260,2025-12-12 09:15:26,2025-12-12 14:15:36,29.230922118773,-81.050046762112,-23.836834,559802.597,191898.2994,2.6938,559802.5719,559802.6062,559802.597,0.0116,191898.2876,191898.311,191898.2994,0.0077,2.6916,2.6957,2.6938,0.0012,0.007,0.0,0.007,0.007,0.008,0.0,0.008,0.008,0.0105,0.0005,0.0096,0.0111,0.0175,0.0008,0.0162,0.0186,0.7027,0.7026,0.7028,1.0388,1.0386,1.0391,1.2542,1.2539,1.2544,0.8333,0.0,1.0,23,23,23,0.01,0.016,FIXED,23,1.0,1.254,0.703,1.039,0.651,1.413,0.007,0.008,6,6,0000_BASE_1,1701.76384,5093.40951,8471.84347,6.199e-05,0.00022615,0.00012887,-1.476e-05,-7.1e-06,-0.00012444,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.6.2+2505070000","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BASS_12-12-2025(TDS).rw5,BASS-2025-12-12,261,2025-12-12 09:17:01,2025-12-12 14:17:16,29.230955292646,-81.050046220119,-24.23462,559812.8104,191898.4528,2.2961,559812.806,559812.8212,559812.8104,0.005,191898.45,191898.4579,191898.4528,0.0026,2.2936,2.2995,2.2961,0.0021,0.01,0.0,0.01,0.01,0.012,0.0,0.012,0.012,0.0156,0.0001,0.0154,0.0158,0.0208,0.0002,0.0205,0.0211,0.7007,0.7007,0.7008,1.0303,1.0301,1.0305,1.246,1.2458,1.2462,1.0,1.0,1.0,23,23,23,0.016,0.021,FIXED,23,1.0,1.246,0.701,1.03,0.645,1.403,0.01,0.012,6,6,0000_BASE_1,1701.07768,5098.72593,8480.54811,0.00014335,0.0003559,0.00017824,4.38e-06,-6.97e-06,-0.0001496,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.6.2+2505070000","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BASS_12-12-2025(TDS).rw5,BASS-2025-12-12,262,2025-12-12 09:17:45,2025-12-12 14:18:00,29.230954428633,-81.050009058128,-24.651041,559812.5372,191908.4729,1.8797,559812.5345,559812.5403,559812.5372,0.0021,191908.4676,191908.4766,191908.4729,0.0032,1.8778,1.8812,1.8797,0.0012,0.01,0.0,0.01,0.01,0.012,0.0,0.012,0.012,0.0159,0.0002,0.0156,0.0161,0.0211,0.0002,0.0207,0.0214,0.6998,0.6998,0.6999,1.0264,1.0262,1.0266,1.2423,1.2421,1.2425,1.0,1.0,1.0,23,23,23,0.016,0.021,FIXED,23,1.0,1.242,0.7,1.026,0.642,1.398,0.01,0.012,6,6,0000_BASE_1,1710.94134,5100.50861,8480.11198,0.0001451,0.00036903,0.00018349,9.42e-06,-1.204e-05,-0.00015247,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.6.2+2505070000","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BASS_12-12-2025(TDS).rw5,BASS-2025-12-12,263,2025-12-12 09:18:28,2025-12-12 14:18:43,29.230954558889,-81.045972449091,-25.243372,559812.5703,191918.344,1.2875,559812.567,559812.5743,559812.5703,0.0027,191918.3406,191918.3473,191918.344,0.0028,1.2837,1.2932,1.2875,0.0032,0.0083,0.0005,0.008,0.009,0.0093,0.0005,0.009,0.01,0.0125,0.0004,0.0119,0.0129,0.0218,0.0006,0.0208,0.0224,0.7233,0.6991,0.7281,1.0592,1.0228,1.0665,1.2825,1.2389,1.2914,1.0,1.0,1.0,22,22,23,0.012,0.021,FIXED,22,1.0,1.291,0.728,1.066,0.688,1.463,0.008,0.009,6,6,0000_BASE_1,1720.61065,5102.56802,8479.85628,9.39e-05,0.00034126,0.00019778,-4.074e-05,3.96e-06,-0.00019309,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.6.2+2505070000","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BASS_12-12-2025(TDS).rw5,BASS-2025-12-12,264,2025-12-12 09:19:21,2025-12-12 14:19:33,29.230954830827,-81.0459348352,-26.151125,559812.6468,191928.4861,0.3798,559812.6428,559812.6504,559812.6468,0.0023,191928.4802,191928.4909,191928.4861,0.0037,0.3758,0.3844,0.3798,0.0029,0.008,0.0,0.008,0.008,0.009,0.0,0.009,0.009,0.0122,0.0003,0.0118,0.0127,0.0209,0.0008,0.0196,0.0219,0.7177,0.6981,0.7275,1.0481,1.0179,1.0633,1.2703,1.2343,1.2883,1.0,1.0,1.0,23,23,23,0.013,0.022,FIXED,23,1.0,1.288,0.727,1.063,0.686,1.459,0.008,0.009,6,6,0000_BASE_1,1730.50172,5104.96211,8479.48381,8.699e-05,0.00031256,0.00018539,-3.661e-05,2.98e-06,-0.00017747,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.6.2+2505070000","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BASS_12-12-2025(TDS).rw5,BASS-2025-12-12,265,2025-12-12 09:20:08,2025-12-12 14:20:22,29.230954272997,-81.045897621337,-26.627507,559812.4679,191938.5202,-0.0966,559812.4604,559812.4742,559812.4679,0.0049,191938.5184,191938.5218,191938.5202,0.001,-0.1017,-0.09,-0.0966,0.0042,0.007,0.0,0.007,0.007,0.008,0.0,0.008,0.008,0.0108,0.0001,0.0106,0.011,0.0186,0.0002,0.0184,0.0189,0.7269,0.7268,0.7269,1.06,1.0598,1.0602,1.2853,1.2851,1.2854,1.0,1.0,1.0,22,22,22,0.011,0.018,FIXED,22,1.0,1.285,0.727,1.06,0.684,1.456,0.007,0.008,6,6,0000_BASE_1,1740.36392,5106.84433,8479.1004,6.917e-05,0.00024789,0.00014599,-3.168e-05,5.24e-06,-0.00014018,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.6.2+2505070000","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BASS_12-12-2025(TDS).rw5,BASS-2025-12-12,266,2025-12-12 09:20:54,2025-12-12 14:21:09,29.230954607602,-81.045861560295,-26.791557,559812.564,191948.2437,-0.2606,559812.5608,559812.5677,559812.564,0.0024,191948.2374,191948.258,191948.2437,0.0071,-0.2714,-0.2538,-0.2606,0.0057,0.0082,0.0007,0.007,0.009,0.009,0.0008,0.008,0.01,0.0121,0.0007,0.0112,0.0132,0.0209,0.0012,0.0193,0.0225,0.7263,0.7263,0.7264,1.0568,1.0566,1.057,1.2823,1.2821,1.2825,1.0,1.0,1.0,22,22,22,0.011,0.019,FIXED,22,1.0,1.282,0.726,1.057,0.682,1.452,0.007,0.008,6,6,0000_BASE_1,1749.94029,5108.54272,8479.10967,8.792e-05,0.00031315,0.00018636,-4.202e-05,8.16e-06,-0.00017784,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.6.2+2505070000","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BASS_12-12-2025(TDS).rw5,BASS-2025-12-12,267,2025-12-12 09:21:48,2025-12-12 14:22:03,29.23098673689,-81.04589875086,-26.565096,559822.463,191938.2228,-0.0341,559822.4593,559822.4668,559822.463,0.0031,191938.2151,191938.2268,191938.2228,0.0038,-0.0363,-0.0319,-0.0341,0.0017,0.0083,0.0005,0.008,0.009,0.0095,0.0005,0.009,0.01,0.0127,0.0001,0.0125,0.0129,0.0228,0.0003,0.0223,0.0232,0.795,0.795,0.795,1.097,1.0969,1.0971,1.3548,1.3547,1.3549,1.0,1.0,1.0,22,22,22,0.012,0.022,FIXED,22,1.0,1.355,0.795,1.097,0.746,1.546,0.008,0.009,6,6,0000_BASE_1,1739.31122,5111.58879,8487.84037,0.00010765,0.00036815,0.00020433,-7.383e-05,2.432e-05,-0.00020626,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.6.2+2505070000","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BASS_12-12-2025(TDS).rw5,BASS-2025-12-12,268,2025-12-12 09:22:27,2025-12-12 14:22:42,29.230987175867,-81.045935748343,-26.381132,559822.6052,191928.247,0.1499,559822.6015,559822.6117,559822.6052,0.0035,191928.2377,191928.256,191928.247,0.0065,0.1415,0.1554,0.1499,0.0051,0.008,0.0,0.008,0.008,0.0093,0.0005,0.009,0.01,0.0122,0.0007,0.0112,0.0132,0.0194,0.0012,0.0179,0.0211,0.7253,0.7253,0.7254,1.0499,1.0497,1.0501,1.2761,1.2759,1.2763,1.0,1.0,1.0,22,22,22,0.011,0.018,FIXED,22,1.0,1.276,0.725,1.05,0.678,1.445,0.008,0.009,6,6,0000_BASE_1,1729.46996,5109.94959,8488.04841,9.578e-05,0.00026935,0.00016359,-3.663e-05,4.5e-06,-0.00015322,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.6.2+2505070000","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BASS_12-12-2025(TDS).rw5,BASS-2025-12-12,269,2025-12-12 09:23:37,2025-12-12 14:23:51,29.230987403387,-81.045972611619,-25.563256,559822.6824,191918.3074,0.9677,559822.6798,559822.6879,559822.6824,0.0031,191918.2977,191918.3142,191918.3074,0.005,0.9643,0.9707,0.9677,0.0022,0.008,0.0,0.008,0.008,0.0082,0.0004,0.008,0.009,0.0115,0.0002,0.0113,0.012,0.0195,0.0003,0.0191,0.0202,0.7247,0.7246,0.7247,1.0446,1.0443,1.0448,1.2713,1.2711,1.2715,1.0,1.0,1.0,22,22,22,0.011,0.019,FIXED,22,1.0,1.271,0.725,1.044,0.674,1.439,0.008,0.008,6,6,0000_BASE_1,1719.71055,5107.65725,8488.40517,8.644e-05,0.00029985,0.00018074,-4.343e-05,1.168e-05,-0.00016828,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.6.2+2505070000","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BASS_12-12-2025(TDS).rw5,BASS-2025-12-12,270,2025-12-12 09:24:31,2025-12-12 14:24:42,29.230987087,-81.050009934098,-24.642932,559822.5922,191908.2439,1.888,559822.5853,559822.5962,559822.5922,0.0038,191908.2408,191908.2478,191908.2439,0.0021,1.8808,1.893,1.888,0.004,0.0083,0.0005,0.008,0.009,0.009,0.0,0.009,0.009,0.0123,0.0004,0.0118,0.0127,0.0212,0.001,0.02,0.0226,0.7363,0.7242,0.797,1.0489,1.0402,1.0917,1.2816,1.2675,1.3517,1.0,1.0,1.0,22,22,22,0.012,0.02,FIXED,22,1.0,1.267,0.724,1.04,0.672,1.434,0.008,0.009,6,6,0000_BASE_1,1709.94432,5105.33944,8488.87749,9.355e-05,0.00031789,0.00018887,-5.602e-05,1.885e-05,-0.00017871,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.6.2+2505070000","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BASS_12-12-2025(TDS).rw5,BASS-2025-12-12,271,2025-12-12 09:25:45,2025-12-12 14:26:00,29.230986937441,-81.050046955143,-24.440666,559822.5532,191898.2616,2.0902,559822.5468,559822.5598,559822.5532,0.005,191898.2532,191898.267,191898.2616,0.0052,2.0873,2.0931,2.0902,0.002,0.0107,0.0005,0.01,0.011,0.0107,0.0005,0.01,0.011,0.0148,0.0004,0.0142,0.0152,0.0265,0.0007,0.0255,0.0272,0.7769,0.7768,0.7769,1.0773,1.0768,1.0777,1.3282,1.3278,1.3285,1.0,1.0,1.0,22,22,22,0.014,0.025,FIXED,22,1.0,1.328,0.777,1.077,0.735,1.518,0.01,0.01,6,6,0000_BASE_1,1700.11303,5103.59572,8488.93662,0.00012577,0.0004718,0.00032445,-7.877e-05,3.38e-05,-0.00029532,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.6.2+2505070000","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BASS_12-12-2025(TDS).rw5,BASS-2025-12-12,272,2025-12-12 09:26:49,2025-12-12 14:27:04,29.230987581868,-81.05008340258,-23.528438,559822.7587,191888.4342,3.0023,559822.7551,559822.7639,559822.7587,0.0029,191888.4212,191888.443,191888.4342,0.0078,2.999,3.0055,3.0023,0.0024,0.01,0.0,0.01,0.01,0.01,0.0,0.01,0.01,0.0139,0.0001,0.0138,0.0141,0.0248,0.0002,0.0245,0.0251,0.7756,0.7756,0.7757,1.0679,1.0675,1.0683,1.3199,1.3195,1.3202,1.0,1.0,1.0,22,22,22,0.014,0.025,FIXED,22,1.0,1.32,0.776,1.068,0.729,1.507,0.01,0.01,6,6,0000_BASE_1,1690.51183,5101.38335,8489.55712,0.00011132,0.00041148,0.00028567,-7.137e-05,3.253e-05,-0.0002572,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.6.2+2505070000","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BASS_12-12-2025(TDS).rw5,BASS-2025-12-12,273,2025-12-12 09:27:54,2025-12-12 14:28:07,29.231020008301,-81.050083731824,-24.058573,559832.7421,191888.3526,2.4723,559832.7362,559832.7471,559832.7421,0.0043,191888.3481,191888.3568,191888.3526,0.0029,2.4677,2.4798,2.4723,0.0045,0.0103,0.0005,0.01,0.011,0.0102,0.0004,0.01,0.011,0.0146,0.0004,0.0139,0.0152,0.0258,0.0007,0.0246,0.0265,0.7745,0.7744,0.7745,1.0588,1.0584,1.0591,1.3118,1.3115,1.3121,1.0,1.0,1.0,22,22,22,0.015,0.026,FIXED,22,1.0,1.311,0.774,1.058,0.722,1.497,0.011,0.01,6,6,0000_BASE_1,1689.5932,5106.66576,8497.99629,0.0001221,0.00044478,0.00031136,-7.916e-05,3.823e-05,-0.00027697,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.6.2+2505070000","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BASS_12-12-2025(TDS).rw5,BASS-2025-12-12,274,2025-12-12 09:28:30,2025-12-12 14:28:45,29.231019823651,-81.050046580657,-24.69177,559832.6781,191898.3698,1.8392,559832.6728,559832.6813,559832.6781,0.0028,191898.3668,191898.3711,191898.3698,0.0015,1.8356,1.8445,1.8392,0.0028,0.0113,0.0005,0.011,0.012,0.011,0.0006,0.01,0.012,0.0157,0.0007,0.0149,0.0168,0.0277,0.0013,0.0265,0.0298,0.7738,0.7737,0.7738,1.0533,1.0529,1.0536,1.307,1.3066,1.3073,1.0,1.0,1.0,22,22,22,0.015,0.027,FIXED,22,1.0,1.307,0.774,1.053,0.718,1.491,0.011,0.011,6,6,0000_BASE_1,1699.40878,5108.73596,8497.63604,0.000141,0.00051041,0.00036246,-9.568e-05,4.756e-05,-0.00032096,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.6.2+2505070000","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BASS_12-12-2025(TDS).rw5,BASS-2025-12-12,275,2025-12-12 09:29:31,2025-12-12 14:29:46,29.231019678655,-81.050009290112,-24.917602,559832.6262,191908.4247,1.6134,559832.6101,559832.6393,559832.6262,0.0093,191908.4062,191908.4348,191908.4247,0.009,1.6097,1.6194,1.6134,0.0034,0.0105,0.0005,0.01,0.011,0.0103,0.0005,0.01,0.011,0.015,0.0004,0.0145,0.0158,0.0262,0.0007,0.0255,0.0274,0.7727,0.7727,0.7728,1.0445,1.0443,1.045,1.2993,1.299,1.2997,1.0,1.0,1.0,22,22,22,0.016,0.027,FIXED,22,1.0,1.299,0.773,1.044,0.712,1.481,0.011,0.011,6,6,0000_BASE_1,1709.31557,5110.46727,8497.48633,0.00012825,0.00045743,0.0003272,-8.84e-05,4.59e-05,-0.0002868,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.6.2+2505070000","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BASS_12-12-2025(TDS).rw5,BASS-2025-12-12,276,2025-12-12 09:30:19,2025-12-12 14:30:33,29.231019475686,-81.045972302893,-25.871991,559832.5566,191918.3977,0.6591,559832.5429,559832.5654,559832.5566,0.0085,191918.3821,191918.4079,191918.3977,0.01,0.655,0.6639,0.6591,0.0031,0.0117,0.0005,0.011,0.012,0.0113,0.0005,0.011,0.012,0.0164,0.0006,0.0156,0.0174,0.0286,0.0011,0.0271,0.0303,0.7635,0.7218,0.7719,1.0329,1.0091,1.0381,1.2845,1.2407,1.2936,1.0,1.0,1.0,22,22,22,0.016,0.027,FIXED,22,1.0,1.293,0.772,1.037,0.707,1.474,0.011,0.011,6,6,0000_BASE_1,1719.04451,5112.80441,8496.96356,0.00015434,0.00054437,0.00039194,-0.00010807,5.788e-05,-0.00034096,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.6.2+2505070000","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BASS_12-12-2025(TDS).rw5,BASS-2025-12-12,277,2025-12-12 09:31:15,2025-12-12 14:31:29,29.231019647817,-81.045935438563,-26.536124,559832.6026,191928.3377,-0.005,559832.5914,559832.6114,559832.6026,0.0065,191928.3164,191928.3519,191928.3377,0.0143,-0.008,-0.0025,-0.005,0.0021,0.0113,0.0005,0.011,0.012,0.0123,0.0012,0.011,0.014,0.0169,0.0011,0.0159,0.0185,0.0259,0.001,0.0246,0.027,0.7215,0.7215,0.7215,1.0033,1.003,1.0035,1.2358,1.2355,1.236,1.0,1.0,1.0,22,22,22,0.018,0.025,FIXED,22,1.0,1.236,0.721,1.003,0.649,1.396,0.012,0.014,6,6,0000_BASE_1,1728.77113,5114.94256,8496.68386,0.00016976,0.00049068,0.00030089,-6.68e-05,3.123e-05,-0.00025513,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.6.2+2505070000","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BASS_12-12-2025(TDS).rw5,BASS-2025-12-12,278,2025-12-12 09:31:49,2025-12-12 14:32:04,29.231019981652,-81.045897824881,-26.64659,559832.6981,191938.4797,-0.1154,559832.689,559832.7057,559832.6981,0.0061,191938.4757,191938.4851,191938.4797,0.003,-0.1214,-0.1108,-0.1154,0.0037,0.012,0.0,0.012,0.012,0.0145,0.0005,0.014,0.015,0.0187,0.0002,0.0182,0.0189,0.0249,0.0003,0.0242,0.0252,0.7213,0.7213,0.7214,0.9998,0.9995,1.0,1.2328,1.2326,1.233,1.0,1.0,1.0,22,22,22,0.019,0.025,FIXED,22,1.0,1.233,0.721,1.0,0.647,1.392,0.012,0.014,6,6,0000_BASE_1,1738.76836,5116.65959,8496.71921,0.0002039,0.00049404,0.00027218,-4.67e-06,3.86e-06,-0.00021715,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.6.2+2505070000","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BASS_12-12-2025(TDS).rw5,BASS-2025-12-12,279,2025-12-12 09:33:12,2025-12-12 14:33:23,29.231052249764,-81.045898169762,-26.724734,559842.6328,191938.3938,-0.1935,559842.6283,559842.6349,559842.6328,0.0022,191938.3847,191938.4029,191938.3938,0.0058,-0.196,-0.1919,-0.1935,0.0014,0.0088,0.0004,0.008,0.009,0.0075,0.0005,0.007,0.008,0.0113,0.0006,0.0107,0.0122,0.0207,0.0007,0.0199,0.0216,0.721,0.721,0.721,0.9918,0.9915,0.992,1.2262,1.226,1.2264,1.0,1.0,1.0,22,22,22,0.011,0.02,FIXED,22,1.0,1.226,0.721,0.992,0.642,1.384,0.008,0.007,6,6,0000_BASE_1,1737.91027,5121.52864,8505.33768,6.98e-05,0.00029956,0.00018923,-6.921e-05,4.327e-05,-0.00016456,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.6.2+2505070000","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BASS_12-12-2025(TDS).rw5,BASS-2025-12-12,280,2025-12-12 09:33:51,2025-12-12 14:34:06,29.231052079758,-81.045935432899,-26.537366,559842.5876,191928.3463,-0.0062,559842.5803,559842.5929,559842.5876,0.0044,191928.3377,191928.3617,191928.3463,0.0074,-0.007,-0.0048,-0.0062,0.0007,0.0085,0.0005,0.008,0.009,0.01,0.0,0.01,0.01,0.0135,0.0001,0.0134,0.0138,0.018,0.0002,0.0179,0.0185,0.7209,0.7209,0.7209,0.9874,0.9872,0.9876,1.2225,1.2224,1.2227,1.0,1.0,1.0,22,22,22,0.014,0.018,FIXED,22,1.0,1.222,0.721,0.987,0.64,1.38,0.009,0.01,6,6,0000_BASE_1,1728.01299,5119.78452,8505.38401,0.00010451,0.00025802,0.00014273,-2.87e-06,3.09e-06,-0.00011299,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.6.2+2505070000","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
BASS_12-12-2025(TDS).rw5,BASS-2025-12-12,281,2025-12-12 09:34:43,2025-12-12 14:34:58,29.231052224223,-81.045972323774,-26.140739,559842.6392,191918.3992,0.3904,559842.6339,559842.6426,559842.6392,0.0029,191918.3899,191918.4058,191918.3992,0.0052,0.3862,0.3946,0.3904,0.0027,0.008,0.0,0.008,0.008,0.01,0.0,0.01,0.01,0.0132,0.0001,0.0131,0.0134,0.0186,0.0001,0.0184,0.0188,0.7477,0.7477,0.7477,1.1435,1.1433,1.1437,1.3662,1.3661,1.3664,1.0,1.0,1.0,21,21,21,0.013,0.018,FIXED,21,1.0,1.366,0.748,1.143,0.714,1.541,0.008,0.01,6,6,0000_BASE_1,1718.23577,5117.92278,8505.61739,9.796e-05,0.00028883,0.00013343,6.73e-06,2.7e-07,-0.00011724,29.1753469711,-81.0632013205,-18.3581,2.0587,USA/NAD83(2011)/Florida (East),"Sokkia,  GRX3, SN:1468-10094, FW:5.6.2+2505070000","C:\Carlson Projects\Data\Geoids\ContinentalUS_NGS2018.gsb N24�00'00.0"" W130�00'00.0"" N58�00'00.0"" W060�00'00.0""","RTCM V3.0, Device: Data Collector GSM or Wifi, Network: NTRIP ORMD"
